precio,m2,antiguedad,salas,dormitorios,renta_zona,poblacion_zona
339895.19999999995,227.83,6.29,6.0,4.0,73273.33,36790.91
519469.19999999995,233.4,7.86,7.0,4.0,84115.12,21776.73
370989.9,219.81,5.12,6.0,2.0,79433.28,40077.75
442104.30000000005,234.08,6.15,7.0,2.0,69647.71,41612.17
555775.5,287.92,6.41,9.0,3.0,79639.0,37129.97
376481.4,226.88,5.51,6.0,4.0,76856.3,29382.09
491598.30000000005,250.65,6.65,7.0,5.0,82199.35,33609.25
410139.0,237.66,6.49,7.0,2.0,72814.16,37882.63
398388.30000000005,204.89,6.5,6.0,4.0,75167.81,32966.2
399612.89999999997,238.43,6.23,7.0,2.0,70507.75,41981.02
267964.5,255.24,7.53,7.0,3.0,46931.58,22190.13
249807.30000000002,232.96,6.55,7.0,2.0,60137.35,15994.13
265574.69999999995,223.28,4.17,6.0,4.0,66026.61,43645.39
214638.0,235.04,5.46,7.0,3.0,76161.63,13801.92
452988.60000000003,291.55,6.39,9.0,3.0,69586.48,35254.0
582792.0,269.56,5.7,8.0,3.0,86859.2,46559.98
352586.69999999995,225.5,5.98,6.0,4.0,68182.47,41933.85
502656.89999999997,259.3,8.14,8.0,4.0,60379.36,43552.36
265896.30000000005,240.66,5.65,7.0,3.0,55430.1,36332.25
149210.40000000002,202.78,5.58,6.0,3.0,50016.43,29559.23
162779.09999999998,279.42,5.22,8.0,3.0,49563.54,23819.28
426601.19999999995,253.99,6.93,7.0,5.0,74279.93,26947.15
447387.0,266.05,6.63,8.0,5.0,73421.02,35630.89
383784.0,277.88,4.94,8.0,5.0,74253.19,26956.92
551695.2,267.89,6.76,8.0,4.0,80072.51,32415.9
242374.80000000002,195.09,5.7,5.0,3.0,67501.02,27412.8
322980.6,265.4,5.18,8.0,4.0,69569.81,27113.0
369861.6,167.06,5.41,4.0,4.0,81997.68,38628.41
311446.19999999995,209.65,6.11,6.0,3.0,68227.88,38294.56
342062.69999999995,218.42,5.82,6.0,4.0,74180.58,31461.73
391530.6,237.87,5.97,7.0,4.0,65801.23,42607.23
313205.1,267.31,5.49,8.0,3.0,70719.52,29301.48
271963.19999999995,262.27,6.17,8.0,4.0,59563.08,24196.14
360266.69999999995,277.75,5.68,8.0,6.0,57311.81,38929.93
423786.0,236.97,6.85,7.0,3.0,76448.09,23214.7
332778.30000000005,238.11,5.89,7.0,2.0,68934.62,27479.08
404160.89999999997,263.43,5.42,8.0,6.0,74274.11,32789.06
538959.6000000001,242.23,6.74,7.0,4.0,82115.11,46052.48
288271.5,251.81,6.26,7.0,4.0,57671.35,30496.29
376720.80000000005,274.93,5.78,8.0,3.0,68061.81,30689.3
280518.30000000005,211.53,5.31,6.0,2.0,73334.68,32270.83
335004.0,199.35,6.1,6.0,2.0,87295.09,23399.85
455824.5,276.89,5.36,8.0,4.0,77969.99,29941.4
536635.8,260.3,6.51,8.0,3.0,66997.4,55761.37
343295.69999999995,274.4,5.28,8.0,5.0,69232.95,23728.24
344552.4,282.77,5.37,8.0,5.0,69686.32,41007.66
308781.9,254.44,5.5,7.0,6.0,60664.9,37712.84
463189.80000000005,238.82,6.86,7.0,2.0,60837.73,58168.62
308985.6,248.2,5.76,7.0,4.0,70944.65,18268.48
386092.5,273.58,6.06,8.0,4.0,63307.83,31956.52
350921.1,261.77,4.74,8.0,3.0,69240.13,34500.58
380526.30000000005,238.57,6.86,7.0,4.0,52840.21,40736.74
296392.19999999995,294.88,6.2,9.0,5.0,51480.41,29802.71
338668.5,237.46,5.31,7.0,4.0,61956.89,32898.3
531204.3,201.05,6.22,6.0,2.0,83408.79,59346.89
170652.90000000002,241.3,5.17,7.0,2.0,68953.48,13008.49
246479.69999999998,243.95,4.06,7.0,3.0,66909.67,34625.35
279519.9,211.53,6.37,6.0,2.0,64707.75,23746.0
365590.80000000005,208.4,6.9,6.0,4.0,52933.91,44766.76
487998.0,254.42,7.15,7.0,3.0,81745.08,21021.02
389543.1,189.91,6.68,5.0,3.0,79663.8,32806.85
225707.09999999998,190.22,4.57,5.0,4.0,66039.62,28616.05
508902.0,242.87,7.47,7.0,3.0,74079.03,32447.4
473443.80000000005,194.84,7.01,5.0,2.0,87736.4,28113.79
219514.5,180.04,5.39,5.0,3.0,57657.9,35437.89
302956.5,238.95,6.05,7.0,4.0,77415.7,11915.28
333496.80000000005,252.58,4.59,7.0,5.0,82868.47,20957.77
487837.5,201.31,7.26,6.0,3.0,76395.85,49784.72
299991.30000000005,247.49,5.64,7.0,5.0,54453.08,40552.09
388790.1,273.8,5.78,8.0,3.0,71380.62,36428.04
463759.19999999995,236.81,8.06,7.0,3.0,64193.87,42961.51
408273.30000000005,249.0,5.56,7.0,3.0,77513.93,34958.43
493476.89999999997,232.25,5.87,7.0,4.0,100741.3,26041.49
430731.0,210.01,6.48,6.0,3.0,75391.68,43359.02
458696.10000000003,234.4,5.99,7.0,3.0,88721.12,30965.58
411932.10000000003,224.23,6.7,6.0,4.0,75819.8,28938.8
226865.09999999998,253.21,5.61,7.0,4.0,54497.32,29180.1
423931.5,217.36,5.41,6.0,3.0,73255.23,41368.95
432095.39999999997,318.37,5.98,10.0,4.0,67176.77,40456.01
363682.80000000005,252.71,6.87,7.0,4.0,62358.4,35365.95
406962.0,240.27,5.89,7.0,4.0,69059.56,35742.18
316867.80000000005,241.13,7.25,7.0,2.0,60912.66,25279.99
415436.10000000003,267.41,5.66,8.0,4.0,60049.86,41798.67
358332.0,215.43,5.91,6.0,4.0,75024.02,35673.18
257448.0,213.53,4.09,6.0,2.0,71324.3,27362.19
441309.30000000005,301.43,4.57,9.0,5.0,71430.14,45173.02
487977.89999999997,244.49,6.29,7.0,5.0,72646.95,51126.89
234457.19999999998,237.04,6.29,7.0,3.0,51338.97,28731.75
398856.30000000005,217.23,3.53,6.0,3.0,74435.95,51546.47
363248.1,242.77,5.51,7.0,3.0,61687.39,45279.16
377748.9,242.32,5.49,7.0,3.0,69284.91,37680.56
449213.10000000003,265.85,8.3,8.0,6.0,66189.97,24912.23
347910.0,198.52,7.97,6.0,3.0,58846.49,37979.31
466876.80000000005,292.7,5.3,9.0,3.0,81823.34,31555.74
279784.80000000005,252.12,4.89,7.0,4.0,63353.8,37717.6
552619.8,272.75,6.3,8.0,6.0,88531.1,34410.19
424288.5,215.17,6.72,6.0,4.0,71901.33,36966.47
385505.69999999995,268.17,4.96,8.0,4.0,72646.51,35628.83
260113.5,226.97,4.64,6.0,2.0,75691.9,24436.95
323117.69999999995,276.42,6.5,8.0,4.0,67830.63,10841.33
326590.5,213.07,5.34,6.0,3.0,70933.4,40092.34
148382.7,223.38,4.81,6.0,3.0,45750.49,39692.76
230164.5,248.59,4.51,7.0,3.0,57060.1,36853.69
497571.60000000003,305.9,7.52,9.0,6.0,75144.87,21261.15
392552.4,211.72,7.29,6.0,4.0,71363.21,27965.2
365106.6,262.46,6.23,8.0,3.0,70169.71,35197.38
282068.69999999995,219.78,5.85,6.0,4.0,56576.55,38519.04
362537.4,265.04,5.64,8.0,5.0,57072.75,39651.75
624670.8,294.69,6.45,9.0,3.0,78679.42,57409.91
324449.1,191.4,5.97,5.0,4.0,70091.56,37410.39
244117.80000000002,218.25,6.75,6.0,4.0,48956.96,28742.01
304890.30000000005,238.52,5.93,7.0,3.0,52707.07,37736.77
534841.2,265.4,6.52,8.0,5.0,69288.1,52969.63
328510.5,262.79,5.1,8.0,4.0,63918.05,48669.65
656197.8,311.51,7.8,9.0,6.0,77701.05,49495.06
410000.39999999997,206.29,6.21,6.0,2.0,84243.5,30239.93
518277.89999999997,259.86,6.05,8.0,5.0,76901.9,50668.14
244557.30000000002,257.24,4.21,7.0,5.0,69529.73,23886.56
415052.39999999997,267.29,6.23,8.0,3.0,67908.17,32949.55
336769.19999999995,243.32,5.74,7.0,3.0,62557.44,33986.48
317734.19999999995,260.18,5.28,8.0,6.0,69672.31,31800.3
444132.60000000003,261.17,6.03,8.0,4.0,66785.25,33871.83
305061.30000000005,223.84,5.05,6.0,3.0,71158.06,30221.33
204789.90000000002,205.77,5.11,6.0,3.0,69361.56,30184.88
205732.80000000002,219.55,6.06,6.0,4.0,64494.64,17476.83
281741.69999999995,247.14,5.01,7.0,3.0,60798.2,43682.09
519030.89999999997,198.99,7.61,6.0,3.0,81054.51,45684.34
388929.9,196.58,5.95,5.0,4.0,69113.25,48474.51
547521.3,239.3,6.46,7.0,3.0,79458.6,46292.38
337825.5,252.72,6.47,7.0,5.0,66866.5,32428.48
218996.69999999998,238.84,4.81,7.0,4.0,61117.3,32508.46
354981.9,215.49,5.57,6.0,4.0,73056.53,45565.9
338652.6,211.08,6.43,6.0,3.0,76911.52,27891.0
302949.30000000005,229.07,5.38,7.0,4.0,65014.71,23416.66
301617.6,248.82,5.58,7.0,3.0,76717.1,22276.37
295060.19999999995,271.95,5.72,8.0,4.0,63330.51,20383.57
488068.19999999995,291.21,6.46,9.0,4.0,57996.67,45786.86
413901.30000000005,247.21,5.56,7.0,3.0,74264.42,47367.07
389798.1,279.85,6.68,8.0,3.0,60243.73,33350.12
348657.6,233.55,5.01,7.0,4.0,77978.59,39730.68
316968.9,181.65,6.46,5.0,2.0,73458.73,31514.42
388529.69999999995,258.19,5.48,8.0,6.0,73907.48,37171.01
245381.69999999998,293.81,5.11,9.0,4.0,51628.01,32713.1
316189.80000000005,218.9,4.45,6.0,2.0,96397.58,22681.93
428367.0,252.25,7.2,7.0,5.0,68144.44,33488.91
367932.0,253.59,6.87,7.0,6.0,58547.89,40083.8
292776.6,195.55,6.93,5.0,2.0,78054.15,16143.66
499244.39999999997,262.11,5.91,8.0,3.0,77453.48,53100.28
455376.60000000003,164.44,7.1,4.0,2.0,75728.7,46231.03
339798.6,267.13,5.74,8.0,3.0,61081.35,25627.55
434301.60000000003,266.56,4.99,8.0,5.0,72120.35,49375.93
366177.30000000005,247.72,6.23,7.0,4.0,76452.81,24441.97
355998.9,318.99,5.18,10.0,6.0,53056.92,35762.87
373436.69999999995,259.16,5.67,8.0,5.0,63081.1,41562.41
289972.80000000005,248.58,4.52,7.0,4.0,66915.89,26897.13
512248.5,260.12,6.03,8.0,6.0,70224.58,43719.48
218892.59999999998,259.65,4.85,8.0,3.0,56610.64,25494.74
370543.19999999995,210.18,7.52,6.0,2.0,73679.17,19414.34
383585.69999999995,222.58,8.43,6.0,3.0,57115.48,31202.1
325203.6,231.44,4.44,7.0,2.0,63270.35,48531.79
535825.8,277.54,6.48,8.0,5.0,68728.23,46415.36
329081.4,229.06,5.91,7.0,3.0,57630.37,38748.5
481980.89999999997,247.56,5.51,7.0,4.0,80949.36,40034.42
404090.69999999995,256.71,6.7,7.0,3.0,60587.03,35683.67
255810.90000000002,259.48,5.74,8.0,6.0,42258.77,49215.66
325428.9,211.22,7.01,6.0,4.0,78757.68,20453.3
340144.19999999995,290.8,6.68,9.0,4.0,47594.45,41311.07
118656.90000000001,224.18,5.75,6.0,3.0,54465.75,7234.96
248180.40000000002,293.8,5.18,9.0,5.0,52399.75,18116.62
635752.8,309.77,7.31,9.0,6.0,68945.0,56617.14
488872.19999999995,269.29,5.31,8.0,6.0,73345.67,46245.42
324711.0,265.77,4.36,8.0,6.0,73789.4,40939.77
192843.0,271.58,3.86,8.0,5.0,66047.05,26534.7
310883.1,244.43,4.0,7.0,5.0,75908.67,35040.33
576308.7,256.6,8.13,7.0,5.0,84657.62,37068.49
322809.9,245.13,4.84,7.0,4.0,68074.43,32060.71
267611.69999999995,271.71,6.67,8.0,4.0,49869.48,36325.68
297770.1,232.02,5.93,7.0,4.0,60300.67,34195.58
468866.10000000003,255.5,8.17,7.0,3.0,75245.47,37410.67
470357.69999999995,267.86,5.77,8.0,3.0,76076.11,45327.58
477999.60000000003,264.42,5.56,8.0,6.0,81464.86,45712.25
323822.69999999995,246.46,6.89,7.0,5.0,57094.78,30879.0
600573.0,268.13,7.62,8.0,3.0,74692.9,58221.98
505968.60000000003,251.85,5.46,7.0,4.0,75916.3,52072.36
233988.59999999998,243.97,6.02,7.0,4.0,47129.1,34721.16
205606.5,200.16,4.33,6.0,4.0,62317.09,36075.81
190265.40000000002,228.34,4.24,7.0,3.0,57576.05,28653.59
346104.0,226.82,5.69,6.0,2.0,77481.71,30735.6
370567.80000000005,263.91,5.04,8.0,4.0,75408.36,33003.26
426937.80000000005,280.24,4.69,8.0,4.0,73739.85,38988.13
465054.30000000005,240.03,7.53,7.0,4.0,69327.7,31948.94
522215.69999999995,190.89,8.2,5.0,3.0,96551.0,25707.08
505790.39999999997,201.58,5.84,6.0,4.0,84487.83,41764.66
257426.69999999998,278.08,4.49,8.0,6.0,53338.99,45234.82
535612.2,261.41,6.49,8.0,5.0,78747.7,48614.33
334134.6,220.04,4.71,6.0,3.0,73477.98,46610.62
354866.4,212.92,4.6,6.0,4.0,81159.79,40861.62
345338.69999999995,204.93,5.7,6.0,4.0,73294.46,32253.02
426021.0,240.79,7.21,7.0,2.0,60946.59,39660.67
314184.0,236.93,6.46,7.0,2.0,53793.18,43458.0
258241.19999999998,233.62,5.58,7.0,2.0,65480.31,35056.75
394390.80000000005,212.28,7.87,6.0,2.0,66987.51,26672.08
155649.3,222.96,4.62,6.0,3.0,66626.54,20257.79
453265.19999999995,268.48,6.94,8.0,5.0,63445.86,46462.31
296437.19999999995,252.7,6.61,7.0,6.0,50935.96,44128.2
447271.5,260.12,6.26,8.0,4.0,74085.92,49674.43
391905.0,217.04,6.67,6.0,2.0,64410.68,47477.01
488547.30000000005,248.86,7.42,7.0,6.0,66710.02,34238.49
164375.40000000002,232.64,7.24,7.0,2.0,43940.87,23999.08
284046.30000000005,234.92,4.65,7.0,3.0,69313.97,30418.68
322311.0,297.27,5.46,9.0,5.0,66398.4,25841.53
440625.89999999997,285.17,6.22,8.0,5.0,67136.08,31846.25
328464.0,238.32,5.85,7.0,4.0,66547.02,27850.82
226488.30000000002,194.15,5.8,5.0,2.0,72472.37,19745.49
473628.30000000005,237.75,5.23,7.0,4.0,82958.02,43015.09
429902.10000000003,243.32,4.91,7.0,3.0,88968.52,34751.74
538204.2,221.74,6.66,6.0,4.0,83417.24,34922.25
411906.60000000003,255.36,6.98,7.0,3.0,68613.01,31936.44
288393.6,220.19,4.21,6.0,2.0,68527.34,38852.68
419540.10000000003,293.07,6.34,9.0,3.0,78818.71,20631.3
502851.60000000003,293.33,6.45,9.0,3.0,76948.45,33189.8
269840.1,294.15,5.06,9.0,3.0,56315.35,40985.48
497608.5,184.58,6.85,5.0,4.0,84898.8,46066.87
235638.30000000002,257.94,5.98,8.0,6.0,54094.85,29371.03
268632.30000000005,224.38,5.0,6.0,2.0,68661.25,25431.4
432802.19999999995,241.26,6.7,7.0,2.0,87062.46,15007.77
397206.60000000003,236.3,4.99,7.0,2.0,82093.56,30644.24
201501.59999999998,238.53,4.75,7.0,3.0,58521.9,44423.5
319785.9,211.68,4.71,6.0,4.0,71117.41,43998.06
337440.0,207.06,4.83,6.0,4.0,76888.25,40974.15
209352.30000000002,224.38,4.06,6.0,4.0,64608.22,36947.26
493969.5,275.06,7.33,8.0,5.0,60555.04,46257.12
424994.39999999997,233.26,5.43,7.0,3.0,80980.26,37340.98
321867.30000000005,256.2,5.52,7.0,5.0,69945.46,25022.1
365196.30000000005,236.21,6.49,7.0,3.0,56956.34,57931.67
328851.9,252.26,5.41,7.0,4.0,59580.33,38525.24
364892.1,191.56,5.95,5.0,4.0,75398.08,42304.32
486310.80000000005,258.19,6.95,8.0,5.0,79055.65,41724.91
433741.5,249.1,6.31,7.0,3.0,68113.31,44316.38
425387.39999999997,213.37,5.54,6.0,2.0,90201.4,35220.86
203183.40000000002,252.03,6.36,7.0,6.0,44206.21,23033.55
423244.5,272.87,5.55,8.0,3.0,82748.75,20152.17
456111.30000000005,255.39,6.84,7.0,3.0,78933.5,28675.19
326015.1,234.89,7.34,7.0,3.0,55833.7,37838.87
494165.10000000003,268.19,6.19,8.0,4.0,73853.7,34823.61
361087.19999999995,225.27,7.2,6.0,4.0,76956.49,23867.33
514722.89999999997,287.97,6.54,9.0,3.0,72682.76,45348.56
380314.19999999995,245.6,7.24,7.0,6.0,64188.53,34211.3
469369.19999999995,196.62,7.55,5.0,4.0,83656.49,42841.74
188661.0,188.7,4.57,5.0,3.0,53793.28,37683.75
460246.80000000005,202.77,6.23,6.0,4.0,89910.75,37517.88
312569.1,191.58,6.1,5.0,3.0,64105.61,42938.16
285036.6,261.02,5.28,8.0,6.0,60075.89,30394.89
413182.5,231.91,6.73,7.0,3.0,72331.68,34718.07
233320.19999999998,269.47,6.3,8.0,4.0,42969.66,29594.09
210696.59999999998,216.2,5.86,6.0,4.0,48418.25,41513.4
253815.90000000002,251.07,5.8,7.0,6.0,57880.64,20255.98
417261.0,264.38,7.03,8.0,6.0,74992.16,30885.2
418470.30000000005,219.03,7.3,6.0,2.0,54203.3,60388.34
533957.3999999999,247.65,7.29,7.0,4.0,70632.61,45919.26
526459.8,218.8,6.05,6.0,3.0,86051.09,49475.67
348119.4,174.23,5.74,5.0,3.0,72630.01,45888.87
242512.19999999998,275.2,5.74,8.0,4.0,61821.94,19123.42
383151.6,278.4,6.49,8.0,6.0,70754.6,25442.4
307838.1,212.97,6.39,6.0,3.0,62840.19,35658.69
140704.8,197.65,6.06,5.0,4.0,54259.48,26482.16
288765.30000000005,232.99,6.16,7.0,4.0,56060.9,42461.32
415724.69999999995,207.91,5.74,6.0,3.0,86401.89,38799.43
481619.69999999995,263.83,6.34,8.0,6.0,73466.77,43108.02
358876.19999999995,265.23,5.64,8.0,5.0,70817.4,33597.5
563939.3999999999,258.01,6.74,8.0,6.0,79661.16,44099.75
381525.6,233.93,6.41,7.0,3.0,61506.59,53962.06
563023.8,285.62,7.57,8.0,6.0,78114.42,41831.04
332875.80000000005,227.98,4.85,7.0,2.0,73779.09,40935.06
468081.0,261.17,5.19,8.0,6.0,78705.91,40204.52
471844.5,312.2,7.19,9.0,6.0,83145.09,7360.3
439567.19999999995,250.79,7.35,7.0,4.0,63232.94,33637.96
314901.6,206.19,5.69,6.0,4.0,71560.02,40311.28
369347.1,258.45,4.25,8.0,4.0,79310.36,43982.19
256443.59999999998,246.26,5.77,7.0,3.0,56290.32,27648.72
375148.5,242.97,5.68,7.0,5.0,74526.5,32518.48
288655.19999999995,254.39,5.27,7.0,5.0,61467.75,38816.14
559401.0,270.66,6.1,8.0,4.0,73658.12,57646.39
173131.5,186.77,5.25,5.0,4.0,56743.58,23889.16
304856.1,209.08,4.8,6.0,2.0,63582.98,52070.9
447889.80000000005,275.96,5.26,8.0,6.0,78358.95,40591.33
543379.8,277.03,6.51,8.0,5.0,82743.51,41859.07
325123.5,236.96,5.55,7.0,3.0,61877.55,28604.94
387893.69999999995,226.18,7.37,6.0,3.0,59963.91,39170.31
346653.9,307.36,6.76,9.0,4.0,58099.54,27063.09
388221.0,224.99,6.28,6.0,4.0,75054.75,37179.35
347744.1,240.58,4.11,7.0,4.0,79163.78,31514.44
440868.60000000003,200.33,5.97,6.0,3.0,69442.45,56984.15
296623.80000000005,192.31,5.48,5.0,4.0,76181.21,22850.03
232347.59999999998,167.87,4.86,4.0,4.0,56799.07,52875.06
97558.79999999999,229.74,4.58,7.0,3.0,52511.65,24612.99
443278.80000000005,235.98,5.8,7.0,4.0,86362.78,34050.13
445142.39999999997,253.82,6.47,7.0,5.0,74230.52,19108.53
260233.5,244.71,4.37,7.0,4.0,80793.42,25377.56
426257.69999999995,262.1,5.16,8.0,4.0,72618.54,37345.91
204294.90000000002,248.77,6.31,7.0,6.0,48662.3,29002.1
299098.80000000005,221.5,5.41,6.0,3.0,71277.27,36325.79
431708.69999999995,189.26,5.75,5.0,3.0,80285.68,48633.83
239073.30000000002,156.66,7.34,4.0,3.0,62681.8,17454.46
349847.4,253.3,5.69,7.0,6.0,65673.75,32367.45
316664.69999999995,301.41,5.5,9.0,3.0,64426.87,18214.31
492615.60000000003,294.12,4.89,9.0,5.0,83801.82,33184.55
520271.69999999995,241.51,6.35,7.0,2.0,87638.12,34109.24
358056.0,215.41,5.42,6.0,3.0,69179.7,36323.69
166726.8,228.83,3.0,7.0,2.0,77540.89,21671.51
373389.6,257.13,5.35,7.0,5.0,67612.49,40272.37
530410.8,306.46,6.24,9.0,3.0,73180.67,43144.71
314235.9,210.57,5.17,6.0,3.0,75786.35,36352.35
311499.0,226.63,5.71,6.0,4.0,68294.31,21770.67
268680.0,214.5,6.4,6.0,2.0,57684.53,31033.02
405605.39999999997,258.41,5.9,8.0,6.0,71701.84,27610.39
338413.5,275.67,7.14,8.0,3.0,68259.16,17861.32
380571.30000000005,274.42,4.76,8.0,4.0,70972.24,45696.87
318455.4,258.15,5.34,8.0,3.0,71307.9,27619.16
517419.89999999997,261.17,6.59,8.0,3.0,87626.94,36654.46
498292.5,247.28,8.04,7.0,5.0,66651.6,46165.7
539286.3,274.99,7.89,8.0,3.0,68600.04,39091.22
263853.30000000005,216.02,5.38,6.0,4.0,67846.05,27442.1
469545.60000000003,251.36,7.56,7.0,3.0,63345.19,41461.95
359738.4,180.61,6.29,5.0,4.0,66262.19,45055.24
195536.40000000002,185.31,4.66,5.0,4.0,73659.1,39575.39
175914.59999999998,227.21,4.04,6.0,2.0,60904.45,33078.15
345522.30000000005,199.91,6.41,6.0,3.0,63543.59,44541.65
383715.6,273.31,5.64,8.0,3.0,67582.84,41529.7
175659.3,202.81,5.25,6.0,2.0,54841.76,31196.48
265268.1,193.97,6.35,5.0,3.0,69657.36,29973.09
238999.80000000002,254.87,4.27,7.0,6.0,66369.75,18683.54
487452.60000000003,318.13,6.15,10.0,4.0,68785.85,40634.95
467999.10000000003,218.35,8.47,6.0,2.0,61306.12,37252.72
184652.09999999998,199.35,4.62,6.0,3.0,54850.74,38390.67
460047.89999999997,272.82,5.6,8.0,6.0,71795.86,49773.2
371982.0,209.71,5.48,6.0,3.0,69676.6,31727.36
392539.5,212.99,7.15,6.0,2.0,55815.57,42961.76
429243.89999999997,169.86,6.26,5.0,4.0,71332.55,49628.41
283021.19999999995,256.06,6.07,7.0,5.0,61951.17,31521.28
281526.30000000005,229.95,5.18,7.0,4.0,57855.69,40581.76
361917.9,269.61,5.71,8.0,5.0,66706.07,38981.04
144417.59999999998,198.86,5.29,6.0,2.0,54890.1,32642.04
343392.6,277.05,6.09,8.0,3.0,61666.5,24865.99
308590.80000000005,239.61,5.59,7.0,3.0,75435.42,22637.49
257079.59999999998,221.56,5.97,6.0,4.0,61683.0,29674.03
522769.80000000005,242.0,7.93,7.0,4.0,68211.29,40808.99
485134.5,257.44,7.15,7.0,5.0,75282.45,28385.5
409208.69999999995,269.23,5.8,8.0,3.0,67143.75,32715.66
510757.80000000005,237.14,7.82,7.0,3.0,68974.1,31832.99
412531.5,265.0,5.59,8.0,6.0,69845.24,37014.02
352433.69999999995,269.42,6.19,8.0,5.0,74475.54,21149.01
338033.4,261.19,5.71,8.0,5.0,70219.69,28553.82
328718.4,255.67,6.15,7.0,6.0,64455.78,29066.22
204125.69999999998,267.28,4.24,8.0,6.0,42940.14,45709.12
452039.69999999995,271.44,6.54,8.0,5.0,66490.83,33650.09
355780.80000000005,231.29,5.7,7.0,2.0,64261.83,41190.55
607236.3,253.26,7.03,7.0,5.0,85207.43,40946.07
468852.89999999997,302.96,6.38,9.0,6.0,76268.09,25978.9
555319.8,282.23,6.93,8.0,4.0,69918.44,54346.75
86192.4,233.96,4.19,7.0,3.0,51144.85,18277.6
290484.30000000005,206.11,6.52,6.0,4.0,72583.25,21768.32
264025.5,269.06,6.05,8.0,5.0,58182.06,17668.95
505610.39999999997,244.89,7.21,7.0,6.0,85952.49,24222.47
350864.4,198.49,6.31,6.0,2.0,79801.76,33579.91
484144.5,254.03,7.31,7.0,3.0,67922.6,35447.92
202776.0,219.36,7.84,6.0,2.0,46062.75,28288.33
506592.89999999997,233.63,6.15,7.0,4.0,83658.66,42647.87
260530.5,242.98,5.04,7.0,4.0,58299.83,31675.27
247182.59999999998,172.89,6.51,5.0,2.0,62342.85,38010.37
180302.09999999998,237.32,5.64,7.0,2.0,44328.26,20820.24
343470.30000000005,217.98,5.72,6.0,3.0,73470.93,32855.51
320948.4,226.85,6.08,6.0,4.0,64438.11,40538.96
283347.30000000005,162.56,7.12,4.0,2.0,54516.63,51298.95
237216.30000000002,249.64,5.43,7.0,3.0,74182.51,14659.99
242846.09999999998,242.62,7.36,7.0,2.0,43800.29,34184.97
223017.90000000002,266.45,6.1,8.0,4.0,50703.15,26324.21
339088.19999999995,208.58,4.4,6.0,4.0,81721.61,40454.82
560115.3,242.49,6.72,7.0,4.0,74455.44,62449.97
313064.69999999995,238.93,5.75,7.0,3.0,61634.04,46857.47
193859.40000000002,236.42,4.01,7.0,3.0,47634.19,51505.71
496920.60000000003,229.85,6.6,7.0,2.0,81093.23,38473.13
364368.9,271.3,6.93,8.0,6.0,50571.41,40913.3
173518.8,232.13,3.63,7.0,4.0,69799.55,17217.22
403395.60000000003,228.24,6.73,7.0,3.0,80955.09,29431.81
665917.2,248.38,5.5,7.0,6.0,99317.82,50350.35
169704.3,201.37,6.03,6.0,2.0,53510.24,22977.92
327578.69999999995,239.65,5.72,7.0,4.0,77755.54,22239.28
368910.9,285.39,5.84,8.0,6.0,67726.19,37158.74
184543.5,252.01,5.66,7.0,3.0,46135.25,39232.22
440771.10000000003,220.87,6.12,6.0,4.0,77089.65,46740.89
361563.6,217.68,4.78,6.0,2.0,88850.48,26565.33
413229.0,243.96,7.13,7.0,6.0,61828.03,43068.23
311214.9,211.06,5.58,6.0,4.0,70553.46,43538.3
322157.1,256.57,6.87,7.0,4.0,65220.1,22585.24
434424.30000000005,246.6,5.94,7.0,3.0,77932.57,29085.14
131230.8,247.61,3.75,7.0,4.0,54341.15,30542.21
285873.6,159.19,7.31,4.0,2.0,70850.4,33845.65
337197.6,259.0,4.95,8.0,4.0,68482.91,37366.86
432269.10000000003,311.77,5.71,9.0,6.0,67006.36,34653.8
494460.60000000003,254.33,5.89,7.0,6.0,81941.22,41766.86
417297.30000000005,261.52,7.1,8.0,3.0,71717.87,27524.96
421931.39999999997,270.08,6.16,8.0,6.0,80168.91,24833.3
511164.0,258.46,6.46,8.0,6.0,73047.33,47053.46
466037.69999999995,257.02,7.42,7.0,5.0,76186.85,30829.91
261778.5,254.41,6.29,7.0,3.0,50764.67,33577.08
309097.5,201.32,5.05,6.0,4.0,72551.37,39740.06
358234.19999999995,238.48,6.24,7.0,2.0,59981.13,49620.38
293431.19999999995,264.84,3.97,8.0,6.0,74521.14,26251.87
367256.1,246.35,4.15,7.0,3.0,77853.32,38031.07
318863.4,258.54,5.23,8.0,5.0,71684.1,24555.34
307183.19999999995,193.17,6.37,5.0,2.0,76223.56,30165.34
250380.0,296.64,5.33,9.0,4.0,51654.28,28197.62
178905.0,192.01,4.41,5.0,4.0,60717.4,42891.6
173442.59999999998,194.09,3.12,5.0,4.0,69413.61,43722.52
473426.10000000003,261.94,7.06,8.0,5.0,78529.53,23897.12
385529.69999999995,296.54,5.8,9.0,4.0,71350.78,29207.16
456079.19999999995,276.1,6.41,8.0,6.0,70250.57,35271.36
216634.5,249.57,5.57,7.0,5.0,54725.2,26993.36
325530.9,247.45,6.54,7.0,6.0,68508.32,25290.41
311109.9,236.4,5.39,7.0,4.0,66789.16,35735.32
394861.80000000005,276.95,6.18,8.0,6.0,62087.47,43013.8
341120.69999999995,280.2,5.41,8.0,3.0,77345.47,26706.91
374607.0,267.95,5.31,8.0,4.0,52018.16,60742.63
581880.8999999999,240.4,7.74,7.0,2.0,87916.91,32697.88
314640.30000000005,301.44,5.41,9.0,4.0,44710.18,56584.41
308482.5,279.42,6.87,8.0,5.0,44048.46,40942.59
